delivery_id,order_id,delivery_status,delivery_time,rider_id
7804,7804,Delivered,50,61
7805,7805,Delivered,68,149
7806,7806,Cancelled,0,61
7807,7807,Delivered,44,71
7808,7808,Delivered,68,12
7809,7809,Delivered,52,223
7810,7810,Delivered,73,33
7811,7811,Delivered,71,299
7812,7812,Delivered,73,255
7813,7813,Delivered,63,177
7814,7814,Cancelled,0,162
7815,7815,Delivered,24,224
7816,7816,Delivered,22,156
7817,7817,Delivered,43,268
7818,7818,Cancelled,0,215
7819,7819,Delivered,45,159
7820,7820,Cancelled,0,23
7821,7821,Delivered,63,184
7822,7822,Delivered,37,38
7823,7823,Cancelled,0,48
7824,7824,Delivered,59,54
7825,7825,Delivered,27,120
7826,7826,Delivered,37,102
7827,7827,Delivered,50,91
7828,7828,Delivered,20,193
7829,7829,Delivered,47,240
7830,7830,Out for Delivery,36,188
7831,7831,Out for Delivery,33,175
7832,7832,Delivered,55,171
7833,7833,Delivered,31,20
7834,7834,Delivered,36,244
7835,7835,Delivered,31,245
7836,7836,Delivered,31,84
7837,7837,Delivered,32,277
7838,7838,Delivered,34,98
7839,7839,Delivered,52,241
7840,7840,Delivered,22,205
7841,7841,Delivered,25,264
7842,7842,Delivered,27,214
7843,7843,Delivered,68,59
7844,7844,Delivered,67,163
7845,7845,Cancelled,0,146
7846,7846,Cancelled,0,24
7847,7847,Cancelled,0,269
7848,7848,Delivered,40,13
7849,7849,Delivered,26,48
7850,7850,Delivered,38,37
7851,7851,Cancelled,0,86
7852,7852,Delivered,44,295
7853,7853,Delivered,25,152
7854,7854,Delivered,59,254
7855,7855,Cancelled,0,239
7856,7856,Delivered,65,113
7857,7857,Delivered,22,214
7858,7858,Delivered,38,80
7859,7859,Delivered,22,71
7860,7860,Delivered,31,57
7861,7861,Delivered,26,68
7862,7862,Delivered,55,236
7863,7863,Delivered,29,277
7864,7864,Delivered,45,214
7865,7865,Delivered,37,151
7866,7866,Delivered,47,46
7867,7867,Delivered,43,234
7868,7868,Delivered,40,140
7869,7869,Delivered,67,195
7870,7870,Delivered,30,207
7871,7871,Delivered,49,117
7872,7872,Delivered,54,289
7873,7873,Delivered,61,195
7874,7874,Delivered,51,166
7875,7875,Delivered,47,282
7876,7876,Delivered,67,202
7877,7877,Delivered,42,210
7878,7878,Delivered,58,26
7879,7879,Delivered,20,96
7880,7880,Delivered,72,300
7881,7881,Delivered,47,41
7882,7882,Cancelled,0,279
7883,7883,Delivered,28,298
7884,7884,Delivered,53,244
7885,7885,Delivered,59,42
7886,7886,Delivered,67,73
7887,7887,Delivered,72,240
7888,7888,Delivered,61,287
7889,7889,Delivered,22,45
7890,7890,Delivered,51,288
7891,7891,Delivered,70,269
7892,7892,Delivered,21,210
7893,7893,Delivered,40,48
7894,7894,Delivered,74,7
7895,7895,Delivered,33,292
7896,7896,Delivered,22,236
7897,7897,Delivered,43,93
7898,7898,Delivered,73,24
7899,7899,Delivered,71,67
7900,7900,Delivered,24,68
7901,7901,Delivered,24,59
7902,7902,Delivered,44,113
7903,7903,Delivered,35,296
7904,7904,Delivered,70,185
7905,7905,Out for Delivery,22,8
7906,7906,Delivered,35,166
7907,7907,Delivered,48,185
7908,7908,Delivered,25,298
7909,7909,Delivered,40,64
7910,7910,Delivered,22,66
7911,7911,Delivered,20,37
7912,7912,Delivered,57,252
7913,7913,Delivered,20,86
7914,7914,Delivered,41,268
7915,7915,Cancelled,0,99
7916,7916,Delivered,47,135
7917,7917,Out for Delivery,34,86
7918,7918,Delivered,33,244
7919,7919,Delivered,20,217
7920,7920,Delivered,69,48
7921,7921,Delivered,57,217
7922,7922,Delivered,40,167
7923,7923,Cancelled,0,250
7924,7924,Delivered,46,180
7925,7925,Delivered,66,107
7926,7926,Delivered,61,289
7927,7927,Delivered,20,47
7928,7928,Delivered,23,269
7929,7929,Delivered,52,159
7930,7930,Delivered,54,232
7931,7931,Delivered,26,200
7932,7932,Delivered,34,105
7933,7933,Delivered,56,189
7934,7934,Delivered,42,189
7935,7935,Delivered,24,101
7936,7936,Delivered,20,58
7937,7937,Delivered,29,227
7938,7938,Delivered,24,42
7939,7939,Cancelled,0,242
7940,7940,Delivered,70,221
7941,7941,Cancelled,0,257
7942,7942,Cancelled,0,130
7943,7943,Delivered,52,103
7944,7944,Delivered,30,157
7945,7945,Delivered,70,99
7946,7946,Delivered,48,205
7947,7947,Delivered,43,166
7948,7948,Delivered,64,294
7949,7949,Delivered,64,172
7950,7950,Delivered,50,234
7951,7951,Delivered,59,200
7952,7952,Cancelled,0,182
7953,7953,Out for Delivery,35,213
7954,7954,Delivered,62,93
7955,7955,Delivered,52,144
7956,7956,Delivered,46,176
7957,7957,Delivered,36,18
7958,7958,Delivered,51,120
7959,7959,Delivered,47,129
7960,7960,Delivered,65,101
7961,7961,Delivered,63,17
7962,7962,Delivered,39,85
7963,7963,Delivered,55,82
7964,7964,Delivered,47,114
7965,7965,Delivered,55,210
7966,7966,Delivered,28,167
7967,7967,Delivered,58,275
7968,7968,Delivered,57,209
7969,7969,Delivered,63,33
7970,7970,Delivered,72,44
7971,7971,Delivered,24,154
7972,7972,Delivered,30,294
7973,7973,Delivered,22,211
7974,7974,Delivered,55,142
7975,7975,Delivered,30,234
7976,7976,Delivered,38,142
7977,7977,Delivered,57,178
7978,7978,Delivered,61,213
7979,7979,Delivered,55,214
7980,7980,Delivered,49,204
7981,7981,Delivered,42,177
7982,7982,Delivered,23,187
7983,7983,Delivered,64,48
7984,7984,Delivered,74,116
7985,7985,Delivered,45,90
7986,7986,Delivered,45,147
7987,7987,Delivered,53,176
7988,7988,Delivered,51,182
7989,7989,Delivered,46,249
7990,7990,Delivered,58,5
7991,7991,Delivered,45,294
7992,7992,Delivered,28,59
7993,7993,Delivered,69,122
7994,7994,Delivered,45,14
7995,7995,Delivered,67,263
7996,7996,Delivered,46,251
7997,7997,Delivered,64,180
7998,7998,Delivered,38,70
7999,7999,Delivered,23,108
8000,8000,Delivered,32,275
8001,8001,Delivered,51,163
8002,8002,Delivered,35,294
8003,8003,Delivered,59,84
8004,8004,Cancelled,0,267
8005,8005,Delivered,55,23
8006,8006,Delivered,71,81
8007,8007,Delivered,66,265
8008,8008,Delivered,26,180
8009,8009,Delivered,21,55
8010,8010,Delivered,73,246
8011,8011,Delivered,75,46
8012,8012,Delivered,50,70
8013,8013,Delivered,44,151
8014,8014,Delivered,64,141
8015,8015,Delivered,75,88
8016,8016,Delivered,48,48
8017,8017,Delivered,67,71
8018,8018,Delivered,33,223
8019,8019,Delivered,43,117
8020,8020,Delivered,74,274
8021,8021,Out for Delivery,27,88
8022,8022,Delivered,67,8
8023,8023,Out for Delivery,40,295
8024,8024,Cancelled,0,135
8025,8025,Delivered,34,179
8026,8026,Delivered,53,63
8027,8027,Cancelled,0,48
8028,8028,Out for Delivery,35,106
8029,8029,Delivered,26,7
8030,8030,Delivered,68,80
8031,8031,Delivered,43,11
8032,8032,Delivered,59,120
8033,8033,Delivered,45,274
8034,8034,Delivered,25,135
8035,8035,Delivered,57,172
8036,8036,Delivered,49,117
8037,8037,Delivered,42,106
8038,8038,Delivered,66,152
8039,8039,Delivered,30,248
8040,8040,Delivered,41,249
8041,8041,Delivered,65,57
8042,8042,Delivered,43,234
8043,8043,Delivered,37,141
8044,8044,Delivered,50,109
8045,8045,Delivered,72,295
8046,8046,Delivered,61,49
8047,8047,Delivered,65,95
8048,8048,Delivered,74,227
8049,8049,Delivered,75,199
8050,8050,Out for Delivery,30,103
8051,8051,Delivered,21,193
8052,8052,Delivered,45,22
8053,8053,Delivered,71,147
8054,8054,Delivered,67,246
8055,8055,Delivered,62,71
8056,8056,Out for Delivery,30,24
8057,8057,Delivered,35,63
8058,8058,Delivered,23,219
8059,8059,Delivered,58,219
8060,8060,Delivered,24,22
8061,8061,Delivered,58,62
8062,8062,Cancelled,0,47
8063,8063,Delivered,62,2
8064,8064,Delivered,68,190
8065,8065,Cancelled,0,269
8066,8066,Delivered,44,148
8067,8067,Delivered,59,233
8068,8068,Delivered,33,179
8069,8069,Delivered,44,217
8070,8070,Delivered,39,60
8071,8071,Delivered,64,213
8072,8072,Delivered,58,204
8073,8073,Delivered,63,183
8074,8074,Delivered,26,254
8075,8075,Delivered,37,264
8076,8076,Delivered,47,162
8077,8077,Delivered,27,129
8078,8078,Delivered,65,135
8079,8079,Delivered,42,156
8080,8080,Delivered,41,5
8081,8081,Delivered,46,80
8082,8082,Delivered,30,149
8083,8083,Delivered,21,12
8084,8084,Delivered,34,129
8085,8085,Out for Delivery,22,10
8086,8086,Delivered,33,137
8087,8087,Delivered,21,82
8088,8088,Delivered,35,136
8089,8089,Delivered,57,80
8090,8090,Delivered,60,235
8091,8091,Delivered,59,69
8092,8092,Out for Delivery,39,99
8093,8093,Delivered,55,219
8094,8094,Delivered,26,79
8095,8095,Delivered,73,59
8096,8096,Delivered,61,189
8097,8097,Delivered,42,59
8098,8098,Out for Delivery,23,263
8099,8099,Delivered,66,214
8100,8100,Delivered,47,245
8101,8101,Cancelled,0,222
8102,8102,Delivered,58,10
8103,8103,Delivered,69,187
8104,8104,Delivered,57,23
8105,8105,Delivered,33,130
8106,8106,Delivered,30,191
8107,8107,Delivered,44,231
8108,8108,Delivered,49,29
8109,8109,Out for Delivery,35,271
8110,8110,Delivered,74,186
8111,8111,Delivered,53,210
8112,8112,Delivered,65,52
8113,8113,Delivered,74,214
8114,8114,Delivered,28,105
8115,8115,Delivered,29,148
8116,8116,Delivered,47,286
8117,8117,Out for Delivery,29,166
8118,8118,Delivered,53,271
8119,8119,Delivered,32,64
8120,8120,Delivered,42,75
8121,8121,Cancelled,0,237
8122,8122,Delivered,56,136
8123,8123,Delivered,46,67
8124,8124,Delivered,31,263
8125,8125,Delivered,36,147
8126,8126,Delivered,43,282
8127,8127,Delivered,52,260
8128,8128,Cancelled,0,211
8129,8129,Delivered,48,191
8130,8130,Delivered,63,257
8131,8131,Delivered,53,171
8132,8132,Delivered,49,160
8133,8133,Cancelled,0,247
8134,8134,Delivered,39,42
8135,8135,Delivered,71,60
8136,8136,Delivered,73,221
8137,8137,Cancelled,0,1
8138,8138,Out for Delivery,10,268
8139,8139,Delivered,53,198
8140,8140,Delivered,55,97
8141,8141,Delivered,21,15
8142,8142,Delivered,33,4
8143,8143,Delivered,61,134
8144,8144,Cancelled,0,105
8145,8145,Delivered,20,32
8146,8146,Delivered,20,242
8147,8147,Delivered,41,166
8148,8148,Delivered,28,146
8149,8149,Delivered,71,276
8150,8150,Delivered,53,129
8151,8151,Out for Delivery,12,51
8152,8152,Delivered,65,187
8153,8153,Delivered,37,104
8154,8154,Delivered,31,254
8155,8155,Delivered,61,200
8156,8156,Delivered,68,82
8157,8157,Delivered,54,31
8158,8158,Delivered,31,267
8159,8159,Delivered,60,269
8160,8160,Delivered,72,46
8161,8161,Delivered,74,299
8162,8162,Delivered,49,256
8163,8163,Delivered,27,153
8164,8164,Delivered,44,111
8165,8165,Cancelled,0,1
8166,8166,Delivered,47,240
8167,8167,Delivered,61,300
8168,8168,Delivered,36,248
8169,8169,Delivered,61,42
8170,8170,Delivered,63,231
8171,8171,Delivered,27,75
8172,8172,Delivered,41,103
8173,8173,Delivered,58,257
8174,8174,Cancelled,0,173
8175,8175,Out for Delivery,31,183
8176,8176,Delivered,67,23
8177,8177,Out for Delivery,25,66
8178,8178,Delivered,64,222
8179,8179,Delivered,48,215
8180,8180,Delivered,59,248
8181,8181,Delivered,38,120
8182,8182,Delivered,28,251
8183,8183,Delivered,30,113
8184,8184,Delivered,45,96
8185,8185,Delivered,54,275
8186,8186,Delivered,21,191
8187,8187,Delivered,73,219
8188,8188,Delivered,57,131
8189,8189,Delivered,33,135
8190,8190,Out for Delivery,39,78
8191,8191,Delivered,39,64
8192,8192,Delivered,21,191
8193,8193,Delivered,25,127
8194,8194,Delivered,30,219
8195,8195,Delivered,47,107
8196,8196,Delivered,53,205
8197,8197,Delivered,42,106
8198,8198,Delivered,61,170
8199,8199,Out for Delivery,22,123
8200,8200,Out for Delivery,20,103
8201,8201,Delivered,53,153
8202,8202,Delivered,75,19
8203,8203,Delivered,39,230
8204,8204,Delivered,68,203
8205,8205,Delivered,70,238
8206,8206,Delivered,22,146
8207,8207,Delivered,49,293
8208,8208,Delivered,67,79
8209,8209,Delivered,45,55
8210,8210,Delivered,46,248
8211,8211,Delivered,22,17
8212,8212,Delivered,50,213
8213,8213,Delivered,71,201
8214,8214,Delivered,37,300
8215,8215,Delivered,33,257
8216,8216,Delivered,42,37
8217,8217,Delivered,24,216
8218,8218,Delivered,48,256
8219,8219,Delivered,71,161
8220,8220,Cancelled,0,224
8221,8221,Out for Delivery,34,38
8222,8222,Delivered,40,284
8223,8223,Delivered,72,161
8224,8224,Delivered,33,44
8225,8225,Delivered,49,27
8226,8226,Delivered,40,182
8227,8227,Delivered,23,84
8228,8228,Delivered,62,287
8229,8229,Delivered,32,90
8230,8230,Delivered,35,120
8231,8231,Delivered,70,77
8232,8232,Delivered,57,144
8233,8233,Delivered,38,299
8234,8234,Delivered,43,55
8235,8235,Delivered,26,185
8236,8236,Delivered,75,295
8237,8237,Delivered,59,31
8238,8238,Delivered,72,22
8239,8239,Delivered,26,279
8240,8240,Delivered,24,142
8241,8241,Delivered,61,209
8242,8242,Delivered,54,124
8243,8243,Delivered,48,151
8244,8244,Delivered,63,299
8245,8245,Cancelled,0,251
8246,8246,Delivered,51,213
8247,8247,Delivered,40,234
8248,8248,Out for Delivery,12,170
8249,8249,Delivered,32,76
8250,8250,Delivered,75,172
8251,8251,Delivered,28,192
8252,8252,Delivered,58,77
8253,8253,Delivered,55,156
8254,8254,Delivered,31,172
8255,8255,Out for Delivery,40,45
8256,8256,Delivered,55,7
8257,8257,Delivered,62,95
8258,8258,Out for Delivery,23,282
8259,8259,Delivered,66,5
8260,8260,Delivered,30,282
8261,8261,Delivered,45,46
8262,8262,Delivered,44,247
8263,8263,Delivered,74,124
8264,8264,Delivered,47,253
8265,8265,Delivered,30,232
8266,8266,Delivered,44,288
8267,8267,Delivered,68,89
8268,8268,Delivered,69,101
8269,8269,Delivered,27,243
8270,8270,Delivered,20,231
8271,8271,Delivered,64,218
8272,8272,Delivered,50,230
8273,8273,Delivered,62,85
8274,8274,Delivered,66,54
8275,8275,Delivered,63,171
8276,8276,Delivered,20,200
8277,8277,Delivered,35,131
8278,8278,Delivered,20,86
8279,8279,Delivered,71,203
8280,8280,Delivered,52,204
8281,8281,Delivered,56,60
8282,8282,Delivered,55,173
8283,8283,Delivered,36,194
8284,8284,Delivered,58,170
8285,8285,Delivered,48,162
8286,8286,Delivered,47,104
8287,8287,Delivered,60,285
8288,8288,Delivered,46,97
8289,8289,Delivered,72,80
8290,8290,Delivered,38,127
8291,8291,Delivered,42,84
8292,8292,Delivered,30,255
8293,8293,Delivered,26,54
8294,8294,Cancelled,0,116
8295,8295,Delivered,24,170
8296,8296,Delivered,24,253
8297,8297,Delivered,73,113
8298,8298,Delivered,67,87
8299,8299,Delivered,20,44
8300,8300,Delivered,21,123
8301,8301,Delivered,50,216
8302,8302,Cancelled,0,193
8303,8303,Delivered,29,94
8304,8304,Delivered,27,271
8305,8305,Delivered,67,105
8306,8306,Delivered,24,197
8307,8307,Delivered,57,132
8308,8308,Delivered,59,157
8309,8309,Delivered,43,53
8310,8310,Delivered,54,205
8311,8311,Delivered,70,195
8312,8312,Delivered,52,74
8313,8313,Delivered,64,251
8314,8314,Delivered,54,291
8315,8315,Delivered,37,77
8316,8316,Delivered,33,112
8317,8317,Delivered,67,21
8318,8318,Delivered,69,291
8319,8319,Delivered,38,236
8320,8320,Delivered,21,6
8321,8321,Delivered,38,224
8322,8322,Delivered,21,292
8323,8323,Delivered,74,61
8324,8324,Delivered,45,291
8325,8325,Delivered,71,108
8326,8326,Delivered,57,104
8327,8327,Delivered,46,65
8328,8328,Delivered,66,130
8329,8329,Delivered,35,165
8330,8330,Delivered,68,7
8331,8331,Delivered,24,162
8332,8332,Delivered,60,81
8333,8333,Delivered,72,186
8334,8334,Delivered,27,195
8335,8335,Delivered,43,265
8336,8336,Cancelled,0,270
8337,8337,Delivered,38,238
8338,8338,Delivered,53,12
8339,8339,Delivered,52,8
8340,8340,Delivered,34,167
8341,8341,Delivered,37,12
8342,8342,Delivered,36,16
8343,8343,Delivered,67,172
8344,8344,Delivered,69,298
8345,8345,Delivered,62,94
8346,8346,Delivered,51,13
8347,8347,Delivered,25,104
8348,8348,Delivered,69,244
8349,8349,Delivered,32,33
8350,8350,Delivered,31,169
8351,8351,Delivered,27,164
8352,8352,Delivered,67,185
8353,8353,Delivered,49,4
8354,8354,Delivered,41,92
8355,8355,Delivered,49,278
8356,8356,Delivered,20,95
8357,8357,Delivered,48,17
8358,8358,Out for Delivery,34,293
8359,8359,Delivered,47,249
8360,8360,Delivered,50,238
8361,8361,Delivered,53,54
8362,8362,Cancelled,0,279
8363,8363,Delivered,70,132
8364,8364,Delivered,49,225
8365,8365,Delivered,59,105
8366,8366,Delivered,72,54
8367,8367,Delivered,75,206
8368,8368,Delivered,51,212
8369,8369,Delivered,59,100
8370,8370,Delivered,68,175
8371,8371,Delivered,54,122
8372,8372,Delivered,42,90
8373,8373,Delivered,57,21
8374,8374,Delivered,53,279
8375,8375,Delivered,30,166
8376,8376,Delivered,26,267
8377,8377,Delivered,72,187
8378,8378,Cancelled,0,277
8379,8379,Delivered,30,233
8380,8380,Delivered,39,9
8381,8381,Delivered,24,230
8382,8382,Delivered,74,126
8383,8383,Delivered,59,136
8384,8384,Delivered,51,58
8385,8385,Delivered,41,174
8386,8386,Cancelled,0,22
8387,8387,Delivered,75,124
8388,8388,Delivered,49,128
8389,8389,Delivered,69,126
8390,8390,Delivered,49,100
8391,8391,Delivered,57,230
8392,8392,Delivered,50,286
8393,8393,Delivered,48,268
8394,8394,Delivered,29,251
8395,8395,Delivered,59,98
8396,8396,Delivered,62,298
8397,8397,Delivered,65,290
8398,8398,Delivered,27,10
8399,8399,Delivered,47,247
8400,8400,Delivered,31,5
8401,8401,Delivered,70,252
8402,8402,Delivered,49,281
8403,8403,Delivered,26,257
8404,8404,Delivered,41,141
8405,8405,Delivered,65,30
8406,8406,Out for Delivery,27,44
8407,8407,Delivered,39,170
8408,8408,Out for Delivery,14,281
8409,8409,Cancelled,0,300
8410,8410,Delivered,53,98
8411,8411,Delivered,63,45
8412,8412,Delivered,40,243
8413,8413,Delivered,36,80
8414,8414,Delivered,41,15
8415,8415,Delivered,34,20
8416,8416,Delivered,31,135
8417,8417,Delivered,59,248
8418,8418,Delivered,53,132
8419,8419,Delivered,20,280
8420,8420,Delivered,71,117
8421,8421,Delivered,61,285
8422,8422,Delivered,25,225
8423,8423,Delivered,34,168
8424,8424,Delivered,71,225
8425,8425,Delivered,41,132
8426,8426,Cancelled,0,216
8427,8427,Delivered,70,237
8428,8428,Cancelled,0,29
8429,8429,Delivered,63,12
8430,8430,Delivered,38,70
8431,8431,Delivered,48,231
8432,8432,Delivered,43,161
8433,8433,Delivered,70,2
8434,8434,Cancelled,0,290
8435,8435,Out for Delivery,18,127
8436,8436,Delivered,46,288
8437,8437,Delivered,44,1
8438,8438,Cancelled,0,145
8439,8439,Out for Delivery,30,210
8440,8440,Out for Delivery,25,27
8441,8441,Cancelled,0,40
8442,8442,Delivered,49,120
8443,8443,Delivered,48,46
8444,8444,Delivered,48,276
8445,8445,Delivered,63,35
8446,8446,Delivered,60,155
8447,8447,Delivered,20,89
8448,8448,Delivered,54,42
8449,8449,Out for Delivery,29,214
8450,8450,Delivered,52,220
8451,8451,Delivered,20,57
8452,8452,Delivered,30,234
8453,8453,Delivered,46,121
8454,8454,Delivered,39,48
8455,8455,Delivered,20,291
8456,8456,Delivered,67,290
8457,8457,Delivered,69,233
8458,8458,Delivered,49,14
8459,8459,Delivered,58,224
8460,8460,Delivered,42,269
8461,8461,Delivered,62,285
8462,8462,Out for Delivery,19,44
8463,8463,Delivered,49,87
8464,8464,Delivered,57,37
8465,8465,Delivered,36,297
8466,8466,Cancelled,0,288
8467,8467,Delivered,66,160
8468,8468,Cancelled,0,178
8469,8469,Delivered,68,294
8470,8470,Delivered,67,66
8471,8471,Delivered,22,293
8472,8472,Delivered,38,7
8473,8473,Delivered,36,103
8474,8474,Out for Delivery,11,166
8475,8475,Delivered,59,7
8476,8476,Delivered,71,265
8477,8477,Delivered,40,178
8478,8478,Delivered,33,296
8479,8479,Delivered,39,137
8480,8480,Delivered,42,1
8481,8481,Delivered,49,188
8482,8482,Delivered,25,274
8483,8483,Delivered,25,100
8484,8484,Cancelled,0,198
8485,8485,Delivered,60,160
8486,8486,Delivered,72,175
8487,8487,Delivered,40,127
8488,8488,Delivered,55,74
8489,8489,Delivered,75,91
8490,8490,Delivered,54,66
8491,8491,Delivered,34,114
8492,8492,Cancelled,0,130
8493,8493,Out for Delivery,34,18
8494,8494,Delivered,36,22
8495,8495,Delivered,53,253
8496,8496,Delivered,28,38
8497,8497,Delivered,45,292
8498,8498,Out for Delivery,32,31
8499,8499,Out for Delivery,33,116
8500,8500,Delivered,21,110
8501,8501,Delivered,73,66
8502,8502,Delivered,37,272
8503,8503,Delivered,64,30
8504,8504,Delivered,31,216
8505,8505,Delivered,23,6
8506,8506,Delivered,49,175
8507,8507,Delivered,38,36
8508,8508,Delivered,33,153
8509,8509,Delivered,32,1
8510,8510,Delivered,35,173
8511,8511,Delivered,46,243
8512,8512,Delivered,59,11
8513,8513,Delivered,69,227
8514,8514,Delivered,46,8
8515,8515,Delivered,61,191
8516,8516,Delivered,71,245
8517,8517,Out for Delivery,39,254
8518,8518,Delivered,65,206
8519,8519,Delivered,50,52
8520,8520,Delivered,54,144
8521,8521,Delivered,38,148
8522,8522,Cancelled,0,73
8523,8523,Delivered,33,92
8524,8524,Delivered,45,56
8525,8525,Delivered,35,195
8526,8526,Delivered,64,201
8527,8527,Cancelled,0,213
8528,8528,Delivered,45,37
8529,8529,Delivered,33,87
8530,8530,Delivered,41,6
8531,8531,Delivered,64,280
8532,8532,Out for Delivery,30,224
8533,8533,Delivered,57,168
8534,8534,Delivered,20,133
8535,8535,Delivered,54,196
8536,8536,Delivered,23,298
8537,8537,Delivered,56,208
8538,8538,Delivered,57,105
8539,8539,Delivered,23,77
8540,8540,Delivered,49,49
8541,8541,Delivered,32,251
8542,8542,Delivered,73,14
8543,8543,Delivered,24,83
8544,8544,Delivered,74,297
8545,8545,Cancelled,0,291
8546,8546,Delivered,60,221
8547,8547,Delivered,49,161
8548,8548,Delivered,42,292
8549,8549,Delivered,74,12
8550,8550,Delivered,33,1
8551,8551,Delivered,25,10
8552,8552,Delivered,56,218
8553,8553,Delivered,23,133
8554,8554,Delivered,64,192
8555,8555,Out for Delivery,38,10
8556,8556,Delivered,50,84
8557,8557,Delivered,41,77
8558,8558,Delivered,72,165
8559,8559,Out for Delivery,29,91
8560,8560,Delivered,50,244
8561,8561,Cancelled,0,201
8562,8562,Delivered,61,268
8563,8563,Delivered,22,253
8564,8564,Delivered,53,96
8565,8565,Cancelled,0,42
8566,8566,Delivered,29,189
8567,8567,Delivered,29,235
8568,8568,Delivered,32,295
8569,8569,Delivered,53,265
8570,8570,Delivered,33,85
8571,8571,Delivered,71,1
8572,8572,Delivered,29,49
8573,8573,Delivered,21,5
8574,8574,Out for Delivery,16,68
8575,8575,Delivered,72,50
8576,8576,Out for Delivery,33,238
8577,8577,Delivered,59,257
8578,8578,Delivered,68,223
8579,8579,Cancelled,0,69
8580,8580,Delivered,70,179
8581,8581,Out for Delivery,31,209
8582,8582,Delivered,54,155
8583,8583,Delivered,41,127
8584,8584,Delivered,75,76
8585,8585,Delivered,43,286
8586,8586,Delivered,26,179
8587,8587,Delivered,50,256
8588,8588,Delivered,59,159
8589,8589,Delivered,62,135
8590,8590,Delivered,75,271
8591,8591,Delivered,46,195
8592,8592,Delivered,29,51
8593,8593,Delivered,65,265
8594,8594,Delivered,48,68
8595,8595,Cancelled,0,30
8596,8596,Delivered,52,137
8597,8597,Delivered,43,105
8598,8598,Delivered,56,155
8599,8599,Delivered,44,102
8600,8600,Delivered,72,70
8601,8601,Delivered,39,251
8602,8602,Out for Delivery,14,80
8603,8603,Out for Delivery,22,45
8604,8604,Delivered,43,171
8605,8605,Delivered,68,47
8606,8606,Delivered,63,150
8607,8607,Delivered,21,183
8608,8608,Delivered,22,227
8609,8609,Delivered,70,282
8610,8610,Delivered,34,65
8611,8611,Delivered,51,216
8612,8612,Delivered,67,130
8613,8613,Delivered,20,66
8614,8614,Delivered,54,198
8615,8615,Delivered,58,245
8616,8616,Delivered,67,149
8617,8617,Delivered,52,5
8618,8618,Delivered,64,216
8619,8619,Delivered,34,170
8620,8620,Delivered,29,215
8621,8621,Cancelled,0,16
8622,8622,Delivered,30,180
8623,8623,Delivered,68,25
8624,8624,Delivered,74,171
8625,8625,Delivered,70,254
8626,8626,Delivered,46,206
8627,8627,Delivered,67,258
8628,8628,Delivered,57,230
8629,8629,Delivered,48,251
8630,8630,Delivered,58,279
8631,8631,Delivered,69,287
8632,8632,Cancelled,0,14
8633,8633,Delivered,22,232
8634,8634,Delivered,25,79
8635,8635,Delivered,44,89
8636,8636,Out for Delivery,10,47
8637,8637,Cancelled,0,7
8638,8638,Delivered,60,273
8639,8639,Delivered,57,223
8640,8640,Delivered,30,153
8641,8641,Delivered,25,277
8642,8642,Delivered,23,146
8643,8643,Delivered,55,69
8644,8644,Delivered,60,226
8645,8645,Delivered,61,233
8646,8646,Delivered,38,76
8647,8647,Delivered,28,147
8648,8648,Out for Delivery,38,271
8649,8649,Delivered,38,113
8650,8650,Delivered,34,228
8651,8651,Cancelled,0,257
8652,8652,Delivered,45,114
8653,8653,Delivered,38,172
8654,8654,Delivered,26,300
8655,8655,Delivered,41,77
8656,8656,Delivered,48,94
8657,8657,Cancelled,0,199
8658,8658,Cancelled,0,109
8659,8659,Delivered,43,201
8660,8660,Delivered,33,221
8661,8661,Delivered,68,206
8662,8662,Delivered,61,269
8663,8663,Delivered,55,222
8664,8664,Delivered,27,71
8665,8665,Cancelled,0,266
8666,8666,Delivered,31,54
8667,8667,Cancelled,0,127
8668,8668,Delivered,52,237
8669,8669,Delivered,37,18
8670,8670,Delivered,25,111
8671,8671,Cancelled,0,279
8672,8672,Delivered,24,175
8673,8673,Delivered,58,272
8674,8674,Delivered,29,91
8675,8675,Delivered,49,100
8676,8676,Delivered,67,58
8677,8677,Delivered,65,1
8678,8678,Delivered,36,99
8679,8679,Delivered,69,275
8680,8680,Delivered,57,258
8681,8681,Delivered,59,281
8682,8682,Delivered,27,158
8683,8683,Delivered,39,116
8684,8684,Cancelled,0,97
8685,8685,Delivered,63,37
8686,8686,Delivered,51,53
8687,8687,Cancelled,0,183
8688,8688,Delivered,36,289
8689,8689,Delivered,64,91
8690,8690,Delivered,52,59
8691,8691,Delivered,26,58
8692,8692,Delivered,60,200
8693,8693,Delivered,55,193
8694,8694,Delivered,34,59
8695,8695,Delivered,31,11
8696,8696,Delivered,48,54
8697,8697,Delivered,51,49
8698,8698,Delivered,37,218
8699,8699,Delivered,59,163
8700,8700,Delivered,29,83
8701,8701,Delivered,59,135
8702,8702,Delivered,44,178
8703,8703,Delivered,26,228
8704,8704,Delivered,37,154
8705,8705,Delivered,51,228
8706,8706,Out for Delivery,12,21
8707,8707,Out for Delivery,10,250
8708,8708,Delivered,35,249
8709,8709,Delivered,49,185
8710,8710,Delivered,70,166
8711,8711,Delivered,72,170
8712,8712,Delivered,50,178
8713,8713,Delivered,28,185
8714,8714,Delivered,22,85
8715,8715,Delivered,32,89
8716,8716,Delivered,45,136
8717,8717,Delivered,66,293
8718,8718,Delivered,55,36
8719,8719,Out for Delivery,23,277
